telco_days_late_mean,telco_suspensions_count,telco_recharge_regularity_cv,telco_advance_ratio,telco_score,geo_home_stasis_pct,geo_location_entropy,geo_routine_index,geo_unique_locations,geo_radius_of_gyration_km,psycho_irt_score,psycho_conscientiousness,psycho_future_orientation,psycho_consistency_flag,psycho_response_time_flag,ecom_utility_spend_ratio,ecom_purchase_interval_cv,ecom_return_rate,ecom_advance_payment_ratio,ecom_total_transactions,merchant_bayesian_rating,merchant_review_volume,merchant_sentiment_score,merchant_rating_trend,merchant_closure_risk,bank_inflow_cv,bank_inflow_mean,bank_min_monthly_balance,bank_avg_balance,bank_inflow_outflow_ratio,label,archetype
0.1074266569384877,0.0,0.25624036025647506,0.43254651599966126,0.9682857905758908,0.8258547274922975,0.2927503747926658,0.7784126865783121,8.0,14.606208987106967,0.9024792566039156,0.98,0.8409109813493647,1.0,1.0,0.38041725047971503,0.33149799004907715,0.34231206151214766,0.6311207290077587,12.0,,,,,,0.3144203575690316,15459.656022852632,952.8200709192389,6770.729933675176,1.1575215838866995,0,stable_salaried
2.170433625572215,0.0,0.17801514838796306,0.13550784611823477,0.5214561524909639,0.6769228787617892,0.2610428461263803,0.7017365888065215,7.0,2.5005826159839684,0.6317020684755505,0.8932754415787402,0.35524523181825884,1.0,1.0,0.6996852312278117,0.02513833409887773,0.007988668409477718,0.4887976504858286,4.0,,,,,,0.23035884391060638,11292.808821213006,392.05206105959707,3869.160687226654,1.1408518488846955,0,stable_salaried
0.32938748088416014,0.0,0.3058108872209303,0.4884458367199635,0.9059091587330255,0.6398065515145794,0.5549100893916014,0.5619198951521072,4.0,2.7132392642908365,0.6498045733121858,0.6915049969558148,0.7986276757676837,1.0,1.0,0.3596589741662916,0.12993752357083177,0.014029707681932537,0.12422991661795418,10.0,,,,,,0.3943121028700183,25544.336898924186,2992.7602713985452,10068.462200634436,1.0785171391676838,0,stable_salaried
0.40121071719265927,1.0,0.2722030090243068,0.2408513245656443,0.8644333934606169,0.7839137778772177,0.4102676007840169,0.7062412264127238,7.0,18.584183781421707,0.5278514912346068,0.6788580207771011,0.895376647378584,0.0,1.0,0.6662813135011061,0.36427756669440925,0.012925308261538048,0.2922052188581227,8.0,,,,,,,,,,,0,stable_salaried
1.111319480847753,1.0,0.06355440365039103,0.5021970484311683,0.698574357918041,0.8679588952879902,0.3543299709668039,0.7790433487860726,5.0,47.166115930077865,0.8946341021963783,0.771108157663903,0.7875122262183784,1.0,1.0,0.5915247748492719,0.2000494700791295,0.02334542569673886,0.48009366357240885,4.0,,,,,,,,,,,0,stable_salaried
1.1098825571279805,0.0,0.22697761857315985,0.045455658773866,0.716795448465641,0.7724460868862789,0.44050856322994547,0.6872642268397892,8.0,4.568341627871056,0.8133899288088979,0.5788789609987444,0.7703088450490961,1.0,1.0,0.8532799191689322,0.3126399633707654,0.17445767120473463,0.5377132073708965,8.0,,,,,,,,,,,0,stable_salaried
0.38766546574074345,1.0,0.0992701730158617,0.2239297743030661,0.867953230482119,0.3734713291640475,0.40678059516558224,0.4613705594321956,9.0,16.98405417273719,0.5581508374051285,0.563936009258296,0.82967623913954,1.0,1.0,0.5484415712617614,0.17231214409110138,0.2102558625910717,0.746367723950208,11.0,,,,,,,,,,,0,stable_salaried
0.13038204874584772,0.0,0.06157975539155175,0.4993569916733382,0.961640484767476,0.5943542351226215,0.1609760868456039,0.6922221063353313,5.0,5.052342275774667,0.5869365731002113,0.9447079961077636,0.5984094061260905,1.0,1.0,0.6243304390904367,0.1589939064381219,0.49379952673122063,0.5343782774130522,12.0,,,,,,,,,,,0,stable_salaried
5.65121859396952,0.0,0.4040345136322661,0.1251742855726869,0.18353212142101352,0.5857440637449892,0.38196324379247226,0.5986611407300046,9.0,32.72359492725832,0.6610454955638517,0.501204358921494,0.7024820649263875,1.0,1.0,0.5355219550728886,0.6578223119962785,0.3368776649902757,0.30655039246216065,9.0,,,,,,,,,,,0,stable_salaried
1.1922211515116767,0.0,0.3714911486123032,0.7948634190909367,0.6993063628329429,0.5939682258144853,0.48311804271016306,0.5631337184046259,3.0,0.9294282567737787,0.7043732987826363,0.9512165094083026,0.6882756099541758,1.0,1.0,0.20939061484578636,0.36473913724042223,0.2999281985971672,0.6356873600828499,11.0,,,,,,0.4104965103750708,13220.1646183749,1065.4708527505427,5140.9263684847765,1.1751757058370924,0,stable_salaried
0.7275388506273075,1.0,0.11904333124416829,0.41624327510485937,0.7838171889570609,0.8432285390485841,0.4698442209717071,0.7179994350404676,9.0,0.5,0.9055372188098988,0.8111550095818327,0.8444426688283099,1.0,1.0,0.7511807112804441,0.40172015164741487,0.011948133698235277,0.3927418826693348,10.0,,,,,,,,,,,0,stable_salaried
1.2264989316802526,0.0,0.12492216644451694,0.5641659530856131,0.6921520102448384,0.6366014606685515,0.7184812605703057,0.49456837217300864,8.0,7.625001190497953,0.7374044659142979,0.8637453215791754,0.6352145846176256,1.0,1.0,0.28539139684929915,0.3021828170884677,0.008135259464440927,0.3933460467488273,11.0,,,,,,0.206590223545751,40025.60100106283,7685.269592581102,19772.646894525038,1.2748109186126018,0,stable_salaried
5.487057951227261,0.0,0.48981555052872816,0.32411925692311705,0.19279701382827846,0.5992521311850012,0.3475486156404674,0.6205318324548137,7.0,8.345334485338256,0.5718539459606968,0.7563949989052794,0.6546104251112176,0.0,1.0,0.3042245928100987,0.28722516277061866,0.10537835311566268,0.37307305550860886,7.0,,,,,,,,,,,0,stable_salaried
0.5060828028977135,0.0,0.11641397362111919,0.33412688988202993,0.8591387535596069,0.6968635503569514,0.1,0.7781181302141709,6.0,7.704560694615448,0.8903783339552872,0.915006151249128,0.8346877844270632,1.0,1.0,0.6236879958427034,0.05182781589748924,0.18026772604740915,0.2138926136064367,8.0,,,,,,,,,,,0,stable_salaried
0.3415091923050091,0.0,0.2962238358970611,0.33020410544340933,0.902620790635538,0.8290787093461373,0.12193731780372224,0.8486722984861934,9.0,1.9476726422581183,0.9176908624310032,0.98,0.6249610666005504,1.0,1.0,0.3639277030316774,0.6276330232469203,0.14393831862076814,0.1808153177882578,8.0,,,,,,0.42061050607162237,17231.291930196334,2397.934213882675,6329.970620640576,1.174658477007986,0,stable_salaried
0.6997061817167629,0.0,0.15351629329830094,0.5486230071557643,0.810655698460719,0.5760436239585609,0.31975169662190117,0.617725495726376,9.0,3.6256574903353522,0.7158355319249352,0.7274297778671056,0.7685134456887537,1.0,1.0,0.19710412346471315,0.44377520676410903,0.295868906966558,0.28952767152094466,8.0,,,,,,,,,,,0,stable_salaried
0.05858725239219445,0.0,0.17428907476502026,0.6363400772037591,0.9825773842767781,0.6203265292248282,0.42505022584141355,0.6021758271983315,3.0,3.3070332051361344,0.904788129948598,0.8112419043593799,0.7728978019248146,1.0,1.0,0.8675576444690782,0.3990836121012842,0.20354275589243445,0.613478714201633,11.0,,,,,,,,,,,0,stable_salaried
0.23785581399524044,0.0,0.37995411477646385,0.1528676893705993,0.9311296577662486,0.6716190040046537,0.28276930609506806,0.689863679964765,7.0,27.697563881984866,0.7631612034144565,0.7509251091953827,0.4683672655994822,1.0,1.0,0.4197386895290505,0.1169707887499071,0.12583954314036358,0.46084768406148885,12.0,,,,,,,,,,,0,stable_salaried
0.5126375975685052,0.0,0.31375775302903425,0.09059849939157355,0.8574509701275641,0.6127418020909317,0.38781305780873565,0.6125198581310647,11.0,43.08431709499339,0.756753223937132,0.5690348750593406,0.668193068323906,1.0,1.0,0.8435146923200763,0.16376365531648365,0.1272337905827879,0.7042236509089489,6.0,,,,,,,,,,,0,stable_salaried
0.3699243583192369,0.0,0.2943123544654542,0.19159830968744468,0.8949590575608017,0.48218766965820886,0.20452836496262436,0.6075012558098756,9.0,2.490505432172639,0.7770737867597144,0.98,0.5286388399947934,1.0,1.0,0.7954296965122856,0.5264858192695026,0.4027366561639225,0.532895616613649,8.0,,,,,,,,,,,0,stable_salaried
0.21606333896871474,2.0,0.271934774381271,0.6048034452915018,0.8903752320366115,0.7141626778016437,0.591037659104481,0.5920825430391938,5.0,4.8629989488269505,0.7490524449985608,0.6273609172617125,0.6144680288583644,0.0,0.0,0.7299891200682752,0.5525231378814285,0.22949032996369778,0.22302359090738128,5.0,,,,,,0.07334006398391914,22722.39965827499,1768.8794566139281,10708.097249859497,1.1921554813591486,0,stable_salaried
1.0121051467824456,0.0,0.19873761952823735,0.5813178351414964,0.7381327857804447,0.690854717452557,0.2492408575624056,0.7148164874465719,8.0,2.2943182065304097,0.7843750416005688,0.9120115513221414,0.6941287169533874,0.0,1.0,0.4988559235819485,0.394555090154597,0.5,0.6824091088801434,8.0,,,,,,,,,,,0,stable_salaried
2.1748100272357545,1.0,0.02,0.22091772044768498,0.5077526719736851,0.7973628142349534,0.5152079190851466,0.6723345209069134,7.0,25.312645976512563,0.6019062313238778,0.7732337661415511,0.5587820594614464,1.0,1.0,0.5506773603249081,0.6013744172587925,0.006135488889027183,0.3780044180797339,4.0,,,,,,,,,,,0,stable_salaried
0.21453429163840676,0.0,0.11116381266083294,0.8207920285984659,0.9376671089349461,0.7430138379823882,0.24063163156422557,0.7495556501637426,2.0,7.391251595762782,0.7064452891217502,0.6102136499902273,0.48314415469159994,1.0,1.0,0.5152401738489435,0.02,0.09191984946282697,0.49187776084999846,14.0,,,,,,,,,,,0,stable_salaried
0.133377774591455,0.0,0.13218951328641776,0.5826861056443025,0.9607766296302743,0.8123644738221821,0.3778803067651755,0.736266561587239,6.0,16.84354352483631,0.67674078638761,0.6573853234708634,0.8559938961627519,0.0,1.0,0.7570708596908823,0.544261963328568,0.45160741535889737,0.1885310940720289,13.0,,,,,,,,,,,0,stable_salaried
4.694834846552853,1.0,0.16173277842769676,0.4508917539408384,0.23840884047475547,0.5275057946788457,0.18140305036428256,0.6439422566615944,6.0,2.014227697559569,0.8058907646087231,0.3722294080262039,0.679109474641565,1.0,1.0,0.3042974462713075,0.2648783326935997,0.46365876575048787,0.4920838427457992,10.0,,,,,,,,,,,0,stable_salaried
0.08765239671469435,0.0,0.1389300742450114,0.2905929314636749,0.9740470027948206,0.6651244506577334,0.269061833259891,0.6914499370906836,7.0,39.192730839312404,0.98,0.98,0.8155180783734485,1.0,1.0,0.4637471677544457,0.3258202082371945,0.41329550325592046,0.5325641702980599,10.0,,,,,,0.4249937561147386,23896.829535155364,3752.3320747996268,10650.516097431993,1.0362481346059236,0,stable_salaried
0.4125719011108932,0.0,0.10391785926624866,0.7339060082843133,0.8835816540945863,0.4692180073702655,0.14303198827148492,0.6243180091135654,5.0,48.498658798949954,0.8288655263797877,0.8143976667755477,0.40860977009510746,1.0,0.0,0.6532155071140449,0.133934216993285,0.11911664402312816,0.4054751188146856,6.0,,,,,,0.264707516237065,21784.066681678818,851.7377816556154,8505.64799088705,1.053476075657582,0,stable_salaried
1.3234975223246828,0.0,0.512402176202647,0.35963049975740236,0.6723009094946042,0.6405710237075368,0.30775485362486776,0.661240672774575,5.0,3.609197913856356,0.9328311662960725,0.7074064742613272,0.9312660305584224,1.0,1.0,0.6520807549448704,0.39139761512226884,0.3847627089912866,0.7336950257617312,13.0,,,,,,,,,,,0,stable_salaried
0.4937490008915932,0.0,0.1044157077482239,0.7855626569397282,0.8623235762565217,0.4051532706190328,0.2875091590376947,0.5280882987563418,7.0,8.707628597805744,0.6120851271471,0.8949562130707786,0.98,1.0,1.0,0.5893768124083646,0.45973677238459293,0.5,0.3970599517661405,8.0,,,,,,0.18684708646638581,13060.392054054106,1533.1602545440123,5123.376511110679,1.068176129793439,0,stable_salaried
0.34228661502880003,0.0,0.06013116471931047,0.3255467873150433,0.9024102998084631,0.7872845145887214,0.4693604014807714,0.6846265481609243,4.0,6.571598611004997,0.7461624707873583,0.7409656083715086,0.7361545490003504,1.0,1.0,0.722521823787055,0.08509755507588208,0.18359904810198804,0.34114049911349115,17.0,,,,,,0.16637212107637453,28699.99915356355,3348.2849782623025,14177.799581860392,1.2181283692279474,0,stable_salaried
0.5270005888987562,0.0,0.14241082452228893,0.049628767990019224,0.8537642504251666,0.40356875811274334,0.3809676181944672,0.4897542075898591,8.0,29.25448746690248,0.796749846481842,0.7985034228620417,0.5144789175733581,1.0,1.0,0.5758667577879603,0.3896494107131972,0.07977426364721944,0.2776977388318995,6.0,,,,,,,,,,,0,stable_salaried
0.10260648909933245,0.0,0.2674554802459093,0.43838244809294985,0.9696869934447281,0.41930752311075586,0.31107693199443537,0.5271537410686794,4.0,0.5,0.7975130183075068,0.98,0.6749529477747558,1.0,1.0,0.6610962521327896,0.3520321759566326,0.21768614352343404,0.7554463477114434,7.0,,,,,,,,,,,0,stable_salaried
0.03417256961391898,2.0,0.211035144360547,0.4847238801314287,0.9403105694332673,0.7738440060672027,0.5937879872545543,0.6267912087384999,11.0,21.26628531194535,0.331082590206458,0.401125254383765,0.6476041058303368,0.0,1.0,0.7684445878506019,0.22114683261334847,0.048274903123027985,0.5594316761193603,18.0,,,,,,,,,,,0,stable_salaried
0.032436337969260876,0.0,0.36054935398797433,0.5550913875728725,0.9903162906324706,0.49465433996060715,0.46158731700222977,0.5121576771754723,7.0,4.1672239854187145,0.7698419847996493,0.98,0.39739378339588516,1.0,1.0,0.5550909227016004,0.2736678451973724,0.2174905511499697,0.4448261342922626,8.0,,,,,,0.04946094894803285,18577.916977044286,1223.6306498202298,8137.710694311498,1.0524485332138867,0,stable_salaried
0.08469286325977074,0.0,0.42173698650594665,0.7245298312762986,0.974912204234307,0.6814902503800697,0.19350429695101565,0.7314924314476356,10.0,2.7242538512575867,0.8216310393863344,0.98,0.6498166779938084,1.0,1.0,0.6007453561370412,0.5370268538537536,0.30929458560537976,0.21943962793533517,8.0,,,,,,,,,,,0,stable_salaried
0.1282941718500783,0.0,0.33585716373760005,0.4397836135933659,0.9622430095324621,0.9558734841545594,0.20531693503425166,0.891397316479035,5.0,2.7085744371197533,0.7887976748944947,0.8613785775201477,0.5974348937788645,1.0,0.0,0.2116611120021889,0.578463688846845,0.04216295034515318,0.6399515560310748,11.0,,,,,,0.18450863428811579,15969.673758715388,1907.1215801285332,7110.684336759079,1.1818061062880807,0,stable_salaried
0.9200838495877472,0.0,0.22967475284567695,0.45703026349188797,0.7587938431558892,0.8067326529720479,0.30232242698160544,0.7631106209905866,4.0,2.1207194826364364,0.5028030658941542,0.8736430810519582,0.42404250093203855,1.0,1.0,0.3612897878106238,0.543971490490961,0.17695671449474176,0.3244268621183069,7.0,,,,,,0.4651725713330123,8750.726437153193,1266.8288986745947,4047.4832782174703,0.9900400612254044,0,stable_salaried
0.13033882594119442,0.0,0.1308120953658276,0.5933040701097447,0.9616529542879669,0.6551220779577294,0.16133796701320416,0.728538059969356,3.0,13.613251162815713,0.5877468684174038,0.7990025553094432,0.6451795789700945,1.0,0.0,0.31058860792269355,0.4780430823165076,0.07853091595838399,0.7669923797820878,7.0,,,,,,,,,,,0,stable_salaried
2.322251133834474,0.0,0.11185680166491183,0.3323890256162433,0.4982390285257001,0.9347914020114931,0.14613607846509682,0.9024204098208572,6.0,10.923861413654183,0.8410729847056504,0.8714150590333579,0.7896886938190958,0.0,1.0,0.5213976411008201,0.6736360398253971,0.26958307380397367,0.5539901428283364,11.0,,,,,,,,,,,0,stable_salaried
1.211593012076062,0.0,0.133685703220902,0.4674424101144435,0.6952540896430341,0.7695108555445304,0.26176422362597546,0.757000823876328,5.0,0.5,0.9359510925451185,0.6731034522341972,0.9108698431469422,0.0,0.0,0.5273008228156244,0.2812387234251529,0.027611699975950317,0.6870723611800414,8.0,,,,,,0.10242638767669748,14517.76587289736,1353.3252383218355,6346.648408524678,1.1091918139636536,1,stable_salaried
0.03138688922573608,0.0,0.19885103353761188,0.3754145240023272,0.9906281255741819,0.772316496532706,0.3757151546307026,0.7131038360673425,6.0,26.088730897206798,0.4670674760072025,0.7390881291290816,0.7231200902266237,1.0,1.0,0.23966664738607507,0.7653103644913233,0.5,0.4797900952095813,6.0,,,,,,0.5261313180743976,7134.934432039653,316.8476290062739,2296.6980870607163,1.0329274727255569,0,stable_salaried
0.49038182305675454,0.0,0.251656282534343,0.7680882017989435,0.8631950954161413,0.6625541656522935,0.3526578504281296,0.6564693592201243,2.0,22.515180974337355,0.8791401172267317,0.8930904161529991,0.689412736526477,1.0,1.0,0.32625812981135,0.24818745841317214,0.10614166494547508,0.7326060862239623,5.0,,,,,,,,,,,0,stable_salaried
0.7605001246174323,0.0,0.4066717971290979,0.5622469246315098,0.7960048203936049,0.4559003160668711,0.7290320825845459,0.38192735660630434,11.0,0.5,0.8149081933606157,0.6513465040974494,0.5331803434144099,1.0,1.0,0.4964647773246957,0.33274953003923613,0.04176126286840368,0.5301759032726276,3.0,,,,,,,,,,,0,stable_salaried
0.5725478387716726,0.0,0.02,0.42662876766926594,0.8421776075664194,0.6535136471032532,0.20715026395322958,0.7092480826806602,6.0,16.64011998217033,0.673847730184689,0.8414941480611563,0.863109518216744,1.0,1.0,0.8608684229371131,0.30033023702238704,0.11806118819976516,0.7204692384648309,8.0,,,,,,,,,,,0,stable_salaried
0.7615847945957738,1.0,0.3685327974267058,0.33564266236343826,0.7758521957281402,0.9091989047030183,0.14234947771662584,0.8885795517351607,5.0,80.0,0.5827925103071134,0.41659487002943174,0.6537909181277697,1.0,1.0,0.38892326160216084,0.6516286016432041,0.46278258529143385,0.2400681769110376,10.0,,,,,,,,,,,0,stable_salaried
0.006035029631193426,0.0,0.3832682599961066,0.34072844612765996,0.9981911290931847,0.5853969064960303,0.35616319315054296,0.608772866637401,9.0,28.859070106099967,0.9180501829771134,0.6761304697736378,0.8333146112817315,1.0,1.0,0.7209406964387917,0.7351824182965384,0.1379976102182272,0.3522658302050553,14.0,,,,,,,,,,,0,stable_salaried
0.10981783129283103,0.0,0.31715187862097327,0.4473613742247664,0.9675914376084879,0.49755828880142217,0.11726057339841281,0.6516307439214881,4.0,2.0908869092961275,0.9268463418716444,0.98,0.4899110452918605,1.0,0.0,0.23581884363082667,0.07157162449104633,0.13073446509410513,0.08560720832733054,10.0,,,,,,0.45444403736241146,21739.94663854633,1766.063289529603,9890.113357817947,1.0177041500469999,0,stable_salaried
1.3663634992226685,0.0,0.49448584791646816,0.3552504395871197,0.6637106120262545,0.6665855604949726,0.18197018060732062,0.7271632640540553,7.0,8.905665042512508,0.5610431156719532,0.9534415101908114,0.1402073071032261,0.0,1.0,0.11016504913535859,0.30465714707968367,0.06378758367766403,0.05661826239029719,8.0,,,,,,0.06971727894872831,34052.867734330874,5834.1811567322675,16385.224582335777,1.3684506039032291,0,stable_salaried
0.14681975037857112,0.0,0.4560437272453639,0.35593190393697893,0.9569100102630153,0.7727395488873653,0.2246123609826703,0.7737987849393511,5.0,18.399438007127326,0.39186121580772826,0.98,0.4306134521671722,1.0,1.0,0.5414517028193632,0.5946444792347386,0.16733600062038478,0.1447292646635298,13.0,,,,,,,,,,,0,stable_salaried
1.0785580413476406,1.0,0.05126041971006673,0.5081674894734646,0.7054740996660727,0.8392580453301585,0.12823982151376317,0.8522588985925899,13.0,9.480578915365797,0.6877720178835302,0.5270340144225407,0.9547441903872145,1.0,1.0,0.6093601102908253,0.19022022620350612,0.07541253631789441,0.28838054228936477,9.0,,,,,,,,,,,0,stable_salaried
1.322421804290256,0.0,0.14481953483412238,0.2785245054119936,0.6725179063707104,0.44376684846124304,0.3034079646510598,0.5448969232163219,7.0,2.925466427272614,0.9095981169004272,0.6512839086112836,0.98,1.0,1.0,0.829219998405825,0.2724548128277998,0.5,0.5668075715844136,14.0,,,,,,0.4557560233647795,19758.34174917641,2617.88847594142,9709.403411131347,1.1896121207850139,0,stable_salaried
0.48449650725588245,1.0,0.07879947135375508,0.5744717476735335,0.8431024819993801,0.8563526085752108,0.1,0.8738115651451266,8.0,2.7418909704963013,0.4125733240333638,0.7841853451469871,0.3875689058623436,1.0,1.0,0.49224541601256866,0.6827905086499594,0.1341590669043797,0.5026460642790381,12.0,,,,,,,,,,,0,stable_salaried
0.7124860977024787,1.0,0.14171811181550673,0.5470105151495778,0.7873647750138699,0.9582065314719561,0.3671874749878769,0.8280489288880228,5.0,1.1189744824332992,0.6624967082717509,0.6754226250407924,0.9060987762778941,1.0,0.0,0.7434953547880839,0.30038094501403867,0.5,0.14047463639863658,14.0,,,,,,0.02,27246.854792269543,4227.901915611143,13459.946267381154,1.0774376229144789,0,stable_salaried
0.3845073129940699,0.0,0.12179965397274288,0.14474556715384074,0.8910522654661469,0.6070889179414682,0.28459304881537023,0.6504161312387329,5.0,14.869075358314142,0.7048693466436637,0.5571538540820267,0.7343887890374341,1.0,1.0,0.6120993030688265,0.1350806774959705,0.18428114691383168,0.2885103009850488,4.0,,,,,,,,,,,1,stable_salaried
0.17213953825265668,1.0,0.049551429674890325,0.6216854587674704,0.9259271959972057,0.469726177064528,0.2567145838275192,0.5791498727077091,8.0,21.488415287283633,0.5655889623751872,0.7283701779042259,0.5672866065657818,1.0,1.0,0.46726527155301034,0.623525897634091,0.24575507990069076,0.323689012148251,9.0,,,,,,,,,,,0,stable_salaried
